contrast,left_condition,right_condition,task_id,family,delta_h20,delta_valid_vocab,delta_semantic_step
C3,pseudocode,python_canonical,flatten_pairs,flatten_one_level,0.22189758135612664,0.2667998315909888,0.018671362421614712
C3,pseudocode,python_canonical,frequency_map_chars,frequency_map,0.2134692152481948,0.25684148261931244,-0.030893092328158955
C3,pseudocode,python_canonical,frequency_map_items,frequency_map,0.23930382315443727,0.2947815799356291,0.014111684016532733
C3,pseudocode,python_canonical,gcd_list,gcd_family,0.3266113166385509,0.4072704366745123,0.21012389042213936
C3,pseudocode,python_canonical,gcd_two,gcd_family,0.2216427285482318,0.29201883863382727,0.03596415488684912
C3,pseudocode,python_canonical,group_by_first_character,grouping,0.3994966774944058,0.49943121590274836,0.16240508849842716
C3,pseudocode,python_canonical,group_by_length,grouping,0.3830436275315276,0.47611777655364335,0.15902212906042668
C3,pseudocode,python_canonical,insertion_sort_ascending,insertion_sort,0.20620161593756067,0.2424543243904461,0.1596743656392408
C3,pseudocode,python_canonical,insertion_sort_descending,insertion_sort,0.21434688725004472,0.25229198195312286,0.17801099961870742
C3,pseudocode,python_canonical,integer_to_binary,base_conversion,0.31319148949058384,0.39743684848780625,0.13605640946338227
C3,pseudocode,python_canonical,invert_unique_map,dictionary_transform,0.34583476372876987,0.44465592608111254,-0.012155831554656937
C3,pseudocode,python_canonical,is_nondecreasing,monotonicity,0.2512524854126992,0.26885532678141033,0.2199081987341882
C3,pseudocode,python_canonical,is_prime,primality,0.19414061649494116,0.21789533743277778,0.1569982285138009
C3,pseudocode,python_canonical,is_strictly_increasing,monotonicity,0.22759866667953396,0.24222724553922084,0.22664456519245368
C3,pseudocode,python_canonical,is_subset,set_relation,0.36927098842704464,0.4471833820500446,0.17876901103933862
C3,pseudocode,python_canonical,keep_letters,string_filter,0.345357767270614,0.42349388098617496,0.07646260255419213
C3,pseudocode,python_canonical,lcm_list,lcm_family,0.32225454798734426,0.4183016226693009,0.2593837664159724
C3,pseudocode,python_canonical,lcm_two,lcm_family,0.27693413456009197,0.3932730707846501,0.10766539973569544
C3,pseudocode,python_canonical,least_frequent,mode_selection,0.2983325230521695,0.40251832129117454,0.07625210441701336
C3,pseudocode,python_canonical,linear_first_index,linear_search,0.4347312262783995,0.5270358423718601,0.34616123902870133
C3,pseudocode,python_canonical,linear_last_index,linear_search,0.34050729926065004,0.43051747921102523,0.12420499051446365
C3,pseudocode,python_canonical,list_divisors,divisors,0.35362746549617796,0.4024956417046791,0.25396080766612794
C3,pseudocode,python_canonical,list_palindrome,palindrome_test,0.22135696636931262,0.2835473645776409,0.1119793077392297
C3,pseudocode,python_canonical,main_diagonal_sum,diagonal_aggregate,0.20367296453350014,0.24347857767558295,0.09836915679493202
C3,pseudocode,python_canonical,matrix_column_sums,matrix_aggregate,0.24573212607538863,0.29309853396121816,0.029117857851832962
C3,pseudocode,python_canonical,matrix_contains,matrix_search,0.30765746610840605,0.3531310295903832,0.2229718678750538
C3,pseudocode,python_canonical,matrix_find_position,matrix_search,0.2190822983935498,0.28009311882036236,0.12506109433527812
C3,pseudocode,python_canonical,matrix_row_sums,matrix_aggregate,0.2630262579132011,0.31909470814826374,0.1473462534062593
C3,pseudocode,python_canonical,merge_sorted_ascending,merge_sorted,0.14461961361395356,0.18095812937742986,0.09027622949828634
C3,pseudocode,python_canonical,merge_sorted_descending,merge_sorted,0.1458011814599703,0.18506622011201312,0.089426218030973
C3,pseudocode,python_canonical,minmax_normalize,bounded_numeric_transform,0.22981701597462856,0.3047059833771133,0.15969412114287018
C3,pseudocode,python_canonical,most_frequent,mode_selection,0.27583513500579687,0.37069831676804715,0.03894014788127953
C3,pseudocode,python_canonical,moving_average_three,sliding_window,0.2869227421009432,0.35580627665851045,0.10046779010654694
C3,pseudocode,python_canonical,numeric_palindrome,numeric_reverse,0.16245945259186112,0.20928387756017336,0.019516478941489113
C3,pseudocode,python_canonical,ordered_intersection,ordered_intersection,0.34181568900821724,0.43390370269092593,0.10741129166153418
C3,pseudocode,python_canonical,ordered_unique_intersection,ordered_intersection,0.2801604490754954,0.3583309404916367,0.05894748041410569
C3,pseudocode,python_canonical,partition_by_sign,partition,0.23651203730752673,0.305940897504856,0.08646992842413015
C3,pseudocode,python_canonical,partition_by_threshold,partition,0.30412243052474425,0.3895341701714455,0.23163898306040887
C3,pseudocode,python_canonical,product_one_to_n,factorial_product,0.2195572198122771,0.25167547651298894,0.06682859139759018
C3,pseudocode,python_canonical,remove_digits,string_filter,0.32739308872270567,0.38423126541549363,0.13896889636614618
C3,pseudocode,python_canonical,reverse_integer,numeric_reverse,0.13862866021639225,0.1653926949994578,-0.06406809487982523
C3,pseudocode,python_canonical,reverse_list,reverse_sequence,0.33580393928497987,0.3952636105537918,0.23113922270559767
C3,pseudocode,python_canonical,reverse_string,reverse_sequence,0.2702471845148632,0.315546043855721,0.15149032562368558
C3,pseudocode,python_canonical,rotate_left_one,rotation,0.34837292760795974,0.42833945742782414,0.1111393286287562
C3,pseudocode,python_canonical,rotate_matrix_clockwise,matrix_transform,0.24898874864459503,0.31318407593671166,0.11616198491202623
C3,pseudocode,python_canonical,rotate_right_one,rotation,0.3899289871418016,0.48965784281707225,0.2162591126715645
C3,pseudocode,python_canonical,running_product,cumulative_scan,0.37260633459552445,0.47685679357911964,0.24040742884394672
C3,pseudocode,python_canonical,running_sum,cumulative_scan,0.34883997068249767,0.44079584431287977,0.22865102414803085
C3,pseudocode,python_canonical,scan_max,scan_extremum,0.36159142506367054,0.43076503089299284,0.14161653425673854
C3,pseudocode,python_canonical,scan_min,scan_extremum,0.34602742913217893,0.40812648881207386,0.13018555962372813
C3,pseudocode,python_canonical,selection_sort_ascending,selection_sort,0.22560425053108388,0.2686230702864894,0.19542179259334896
C3,pseudocode,python_canonical,selection_sort_descending,selection_sort,0.22995843988394848,0.27532005518928254,0.2093793828275778
C3,pseudocode,python_canonical,square_values,element_transform,0.3750903389672562,0.44164731979221555,0.11402114918956707
C3,pseudocode,python_canonical,string_palindrome,palindrome_test,0.24026269954923923,0.30664009925898233,0.1451672546880376
C3,pseudocode,python_canonical,sum_negative,sign_sum,0.18535828472744525,0.22658128097159985,0.03800517876415044
C3,pseudocode,python_canonical,sum_positive,sign_sum,0.18578490501111483,0.2233850504412987,0.05462499074865401
C3,pseudocode,python_canonical,transpose_matrix,matrix_transform,0.25451307411313934,0.3041111145694079,0.010067834398747477
C3,pseudocode,python_canonical,window_sum_three,sliding_window,0.296834415496336,0.3709978275920617,0.10715918277101422
C4,python_opaque,python_canonical,absolute_values,element_transform,0.32470043131892773,0.608606276525289,0.3013824732402606
C4,python_opaque,python_canonical,adjacent_differences,adjacent_transform,0.1774701984490728,0.3826547985187611,0.24136516061317492
C4,python_opaque,python_canonical,adjacent_sums,adjacent_transform,0.1722800748912462,0.35335083556777536,0.2249181884399697
C4,python_opaque,python_canonical,anti_diagonal_sum,diagonal_aggregate,0.22133881747624945,0.45156671005909726,0.2701789631150997
C4,python_opaque,python_canonical,are_disjoint,set_relation,0.28982359947707115,0.631607674183926,0.17386589539696118
C4,python_opaque,python_canonical,binary_search_exact,binary_search,0.04613314265828444,0.17263577211502118,0.05309860817832357
C4,python_opaque,python_canonical,binary_search_insertion,binary_search,0.06485194140190298,0.2209776980331813,0.07530270682733892
C4,python_opaque,python_canonical,binary_to_integer,base_conversion,0.35469519087740814,0.6803699743797649,0.39389383691448887
C4,python_opaque,python_canonical,bubble_sort_ascending,bubble_sort,0.09375726088494848,0.21196920671133274,0.14229016917197607
C4,python_opaque,python_canonical,bubble_sort_descending,bubble_sort,0.09356885844582705,0.21064994507390875,0.16064578471107294
C4,python_opaque,python_canonical,chunks_fixed_size,chunking,0.161384691101439,0.38702536544360666,0.07045174044467872
C4,python_opaque,python_canonical,chunks_pairs,chunking,0.17152196935227143,0.3680217423008495,0.15446147289194778
C4,python_opaque,python_canonical,clamp_values,bounded_numeric_transform,0.13777372800536136,0.35175205824542377,0.01715205098957817
C4,python_opaque,python_canonical,contains_target,membership_test,0.39160179282752944,0.712612442831908,0.23242657311838472
C4,python_opaque,python_canonical,contains_zero,membership_test,0.36045689905991696,0.6108006971734716,0.25047843565750444
C4,python_opaque,python_canonical,count_above,threshold_count,0.26990599460189807,0.5691649530976584,0.23797995429086377
C4,python_opaque,python_canonical,count_below,threshold_count,0.25673125313436274,0.5581459007669722,0.20064229114153687
C4,python_opaque,python_canonical,count_character,char_count,0.36666037798160384,0.7137481683691145,0.3928786798643117
C4,python_opaque,python_canonical,count_digits,digit_count,0.24055891309347482,0.4529315384624321,0.23494461249416032
C4,python_opaque,python_canonical,count_divisors,divisors,0.27673894128058946,0.5060252389658582,0.3357977300128932
C4,python_opaque,python_canonical,count_equal_neighbors,adjacent_analysis,0.18240547831218706,0.3700146245159574,0.313132222380801
C4,python_opaque,python_canonical,count_even,parity_count,0.30432891243794147,0.5716765321091601,0.3152244348571844
C4,python_opaque,python_canonical,count_even_digits,digit_count,0.24253983751239688,0.44336086827420274,0.2698055998148748
C4,python_opaque,python_canonical,count_increases,adjacent_analysis,0.158911287374374,0.33104341006232435,0.2703925628805405
C4,python_opaque,python_canonical,count_odd,parity_count,0.29268708790167935,0.5563294380922872,0.30191417246189506
C4,python_opaque,python_canonical,count_primes_up_to,primality,0.15337219253461348,0.31735752703198894,0.2159652294149465
C4,python_opaque,python_canonical,count_unique_words,word_count,0.4041265571308643,0.8550370191529614,0.3223851954841054
C4,python_opaque,python_canonical,count_vowels,char_count,0.37811271599929513,0.6900117172869935,0.45042915441249703
C4,python_opaque,python_canonical,count_words,word_count,0.5066072131470235,0.9958958260988171,0.3772849203650065
C4,python_opaque,python_canonical,dedupe_first,deduplication,0.20892796272618985,0.4223965611082429,0.16290637698137878
C4,python_opaque,python_canonical,dedupe_last,deduplication,0.13534698911809467,0.3107077337266188,0.008327074331126116
C4,python_opaque,python_canonical,digit_product,digit_aggregate,0.2254539256677351,0.4284294910479972,0.2398478404843748
C4,python_opaque,python_canonical,digit_sum,digit_aggregate,0.20262401464163832,0.391203049089904,0.17442267021632263
C4,python_opaque,python_canonical,factorial_iterative,factorial_product,0.358581998688749,0.643953915179405,0.4532586927244447
C4,python_opaque,python_canonical,fibonacci_first_n,fibonacci,0.2231369844881027,0.5131997832955435,0.35764365579544344
C4,python_opaque,python_canonical,fibonacci_nth,fibonacci,0.22073237878052993,0.5333661645383342,0.33397895874783246
C4,python_opaque,python_canonical,filter_mapping_by_value,dictionary_transform,0.23899357809766225,0.5126710303494173,0.21039025744502649
C4,python_opaque,python_canonical,filter_negative,sign_filter,0.26999344009127274,0.5003226013480364,0.2802652293574408
C4,python_opaque,python_canonical,filter_nonnegative,sign_filter,0.1653930585163943,0.37054067909586913,0.23659079955031048
C4,python_opaque,python_canonical,first_even_index,first_match_index,0.36375011748525493,0.6533554439617015,0.272379460806648
C4,python_opaque,python_canonical,first_negative_index,first_match_index,0.44076666785083995,0.771386108126251,0.3236000080514351
C4,python_opaque,python_canonical,flatten_lists,flatten_one_level,0.2997118981669659,0.6144491996476069,0.21505720061228073
C4,python_opaque,python_canonical,flatten_pairs,flatten_one_level,0.2351162761982723,0.4601607575119286,0.21683318448869804
C4,python_opaque,python_canonical,frequency_map_chars,frequency_map,0.15920658625235606,0.33792176707542493,0.13895039471616477
C4,python_opaque,python_canonical,frequency_map_items,frequency_map,0.15370682068379926,0.3289780937835885,0.12817352772184643
C4,python_opaque,python_canonical,gcd_list,gcd_family,0.2022790018362518,0.41939733968339193,0.26509063352494516
C4,python_opaque,python_canonical,gcd_two,gcd_family,0.09425910857720937,0.2536367035761966,0.018644793471600973
C4,python_opaque,python_canonical,group_by_first_character,grouping,0.20039728754973107,0.443173610808314,0.15336722774672618
C4,python_opaque,python_canonical,group_by_length,grouping,0.19900543383547753,0.41501545462251194,0.16028141577062505
C4,python_opaque,python_canonical,insertion_sort_ascending,insertion_sort,0.11430300295585513,0.23685215723833739,0.17059355395715453
C4,python_opaque,python_canonical,insertion_sort_descending,insertion_sort,0.12273835826808979,0.24425231950426612,0.18392700432308456
C4,python_opaque,python_canonical,integer_to_binary,base_conversion,0.14982340791425414,0.32242923640966226,0.1176735930183771
C4,python_opaque,python_canonical,invert_unique_map,dictionary_transform,0.2748763044427459,0.6121598170943938,0.1622913331525414
C4,python_opaque,python_canonical,is_nondecreasing,monotonicity,0.20585589108601512,0.3685545269509176,0.2983848207625619
C4,python_opaque,python_canonical,is_prime,primality,0.20034215236169237,0.3435997479803735,0.25233505290298636
C4,python_opaque,python_canonical,is_strictly_increasing,monotonicity,0.25483334522639434,0.42009446030488107,0.3614376886413482
C4,python_opaque,python_canonical,is_subset,set_relation,0.26948740064855703,0.5916001380155482,0.10004729687359126
C4,python_opaque,python_canonical,keep_letters,string_filter,0.2658894285487054,0.5455108927917278,0.19068924973395973
C4,python_opaque,python_canonical,lcm_list,lcm_family,0.10983908367377643,0.29016702935178523,0.1324045365239358
C4,python_opaque,python_canonical,lcm_two,lcm_family,0.05485733147836269,0.3037784629066631,-0.10561683209279293
C4,python_opaque,python_canonical,least_frequent,mode_selection,0.06517207290846533,0.2424557184710719,-0.054618199685326885
C4,python_opaque,python_canonical,linear_first_index,linear_search,0.27035735657243515,0.5817492406601016,0.183901714831481
C4,python_opaque,python_canonical,linear_last_index,linear_search,0.15592064360402913,0.45799924219149146,0.15106251462134213
C4,python_opaque,python_canonical,list_divisors,divisors,0.27353319627231243,0.49955334098562154,0.4108987764068748
C4,python_opaque,python_canonical,list_palindrome,palindrome_test,0.1432740051216035,0.3125444617809749,0.14275623620770672
C4,python_opaque,python_canonical,main_diagonal_sum,diagonal_aggregate,0.1857954647063449,0.3760204147331216,0.29047947993621676
C4,python_opaque,python_canonical,matrix_column_sums,matrix_aggregate,0.18100034812655763,0.39617088107430715,0.13459893908674103
C4,python_opaque,python_canonical,matrix_contains,matrix_search,0.27510393765053176,0.5309677391267855,0.17255809931009053
C4,python_opaque,python_canonical,matrix_find_position,matrix_search,0.05048182048660532,0.19488848056746932,-0.020249386893176402
C4,python_opaque,python_canonical,matrix_row_sums,matrix_aggregate,0.2255841696418971,0.4687027087556421,0.25240531682282186
C4,python_opaque,python_canonical,merge_sorted_ascending,merge_sorted,0.0714945862902229,0.18803109304356228,0.19455193376731528
C4,python_opaque,python_canonical,merge_sorted_descending,merge_sorted,0.061488534462314476,0.1749056781872243,0.1663169671085774
C4,python_opaque,python_canonical,minmax_normalize,bounded_numeric_transform,0.12348767450866183,0.35301885909282005,0.1617867277001548
C4,python_opaque,python_canonical,most_frequent,mode_selection,0.0734268335805498,0.259989287790572,-0.06022121268774694
C4,python_opaque,python_canonical,moving_average_three,sliding_window,0.0821171566253951,0.22831324975841943,0.027175986560250776
C4,python_opaque,python_canonical,numeric_palindrome,numeric_reverse,0.2275269940993171,0.4379411275487241,0.22322082692962297
C4,python_opaque,python_canonical,ordered_intersection,ordered_intersection,0.09682897978560678,0.31481540777659534,-0.07542215207930913
C4,python_opaque,python_canonical,ordered_unique_intersection,ordered_intersection,0.09003348290796365,0.2923679335898135,-0.0502474323392641
C4,python_opaque,python_canonical,partition_by_sign,partition,0.1706073650319116,0.4000601685424443,0.2053504618800126
C4,python_opaque,python_canonical,partition_by_threshold,partition,0.18328757085526076,0.41209648899176304,0.23285706337745127
C4,python_opaque,python_canonical,product_one_to_n,factorial_product,0.30058633804782103,0.56510857911504,0.3481344324106642
C4,python_opaque,python_canonical,remove_digits,string_filter,0.30757573785379455,0.5787781341127984,0.2778134297689989
C4,python_opaque,python_canonical,reverse_integer,numeric_reverse,0.14691238724784061,0.34025255189319775,0.08965773020741863
C4,python_opaque,python_canonical,reverse_list,reverse_sequence,0.30210106515951185,0.5323703334711909,0.39193188996004563
C4,python_opaque,python_canonical,reverse_string,reverse_sequence,0.274291548499884,0.5039881372007713,0.3206322377360964
C4,python_opaque,python_canonical,rotate_left_one,rotation,0.16665442733260166,0.3710594799678211,0.04904570697690602
C4,python_opaque,python_canonical,rotate_matrix_clockwise,matrix_transform,0.14911721067240724,0.3677275274246659,0.13151031147037784
C4,python_opaque,python_canonical,rotate_right_one,rotation,0.17242640121832853,0.4097571831316561,0.08206259097881785
C4,python_opaque,python_canonical,running_product,cumulative_scan,0.2682668224573283,0.5531289597383862,0.34205026296397034
C4,python_opaque,python_canonical,running_sum,cumulative_scan,0.2621297604692446,0.5502254558516441,0.29641286941668754
C4,python_opaque,python_canonical,scan_max,scan_extremum,0.17103703030022893,0.39779128231311917,0.14390237657812172
C4,python_opaque,python_canonical,scan_min,scan_extremum,0.1502860583038353,0.37251972581386034,0.13042215336421326
C4,python_opaque,python_canonical,selection_sort_ascending,selection_sort,0.11781975464504016,0.26593839990464246,0.19613746160454698
C4,python_opaque,python_canonical,selection_sort_descending,selection_sort,0.1270148735785137,0.2737595882688691,0.19635390367535582
C4,python_opaque,python_canonical,square_values,element_transform,0.29581605578207215,0.5710217123586416,0.3155469560241584
C4,python_opaque,python_canonical,string_palindrome,palindrome_test,0.12197960618917236,0.295228934767134,0.1440707572968486
C4,python_opaque,python_canonical,sum_negative,sign_sum,0.2762264386180539,0.5358193212638522,0.2991570580006401
C4,python_opaque,python_canonical,sum_positive,sign_sum,0.30629249682290016,0.5718837558137388,0.35862099606104797
C4,python_opaque,python_canonical,transpose_matrix,matrix_transform,0.1808012560130241,0.4028261817995911,0.16026221794965811
C4,python_opaque,python_canonical,window_sum_three,sliding_window,0.09959147614903696,0.24208184581217407,0.06063217189155812
