contrast,left_condition,right_condition,task_id,family,delta_h20,delta_valid_vocab,delta_semantic_step
C3,pseudocode,python_canonical,flatten_pairs,flatten_one_level,0.3715106297733343,0.5154979755308879,0.23912294210607998
C3,pseudocode,python_canonical,frequency_map_chars,frequency_map,0.29731500952309103,0.4528639444916883,0.12404052041616997
C3,pseudocode,python_canonical,frequency_map_items,frequency_map,0.31328821691494013,0.44916672381446876,0.192984829741227
C3,pseudocode,python_canonical,gcd_list,gcd_family,0.28509671755051547,0.42066917955603633,0.22119976010446785
C3,pseudocode,python_canonical,gcd_two,gcd_family,0.3405604268562202,0.4693158367289584,0.14645784525479044
C3,pseudocode,python_canonical,group_by_first_character,grouping,0.3814535144267414,0.5664789562360968,0.34176798232103534
C3,pseudocode,python_canonical,group_by_length,grouping,0.3336470670257622,0.5155600755693406,0.24478397376228223
C3,pseudocode,python_canonical,insertion_sort_ascending,insertion_sort,0.2454318093641758,0.326799938764243,0.28742232931708556
C3,pseudocode,python_canonical,insertion_sort_descending,insertion_sort,0.2423039297526216,0.324732690187501,0.28362438014628044
C3,pseudocode,python_canonical,integer_to_binary,base_conversion,0.3738644704059587,0.5350520780619528,0.2880094718678251
C3,pseudocode,python_canonical,invert_unique_map,dictionary_transform,0.4920757716531061,0.6984206538887587,0.3253372246808268
C3,pseudocode,python_canonical,is_nondecreasing,monotonicity,0.3627953797761379,0.4504894413541913,0.3704583503290089
C3,pseudocode,python_canonical,is_prime,primality,0.2584517775108598,0.31019377789978925,0.26162878287194213
C3,pseudocode,python_canonical,is_strictly_increasing,monotonicity,0.3662124098044527,0.4509071150544322,0.3816819993701097
C3,pseudocode,python_canonical,is_subset,set_relation,0.47908037181619867,0.6636401265653894,0.26467156999951436
C3,pseudocode,python_canonical,keep_letters,string_filter,0.5649134777484055,0.7971097153419044,0.4607466211934851
C3,pseudocode,python_canonical,lcm_list,lcm_family,0.2896386538746295,0.44112522030501966,0.2210825567221395
C3,pseudocode,python_canonical,lcm_two,lcm_family,0.2857132474349452,0.4649386523934399,0.10535397677889935
C3,pseudocode,python_canonical,least_frequent,mode_selection,0.30450876307660807,0.4847302723880169,0.15594871217010897
C3,pseudocode,python_canonical,linear_first_index,linear_search,0.513081974911773,0.7423708875985253,0.2785035174454578
C3,pseudocode,python_canonical,linear_last_index,linear_search,0.4081744125463703,0.6306990247676677,0.17557476552257256
C3,pseudocode,python_canonical,list_divisors,divisors,0.45441948348633926,0.5778962331908741,0.20039897264400186
C3,pseudocode,python_canonical,list_palindrome,palindrome_test,0.25066577893289055,0.3644420304735063,0.22951663572540631
C3,pseudocode,python_canonical,main_diagonal_sum,diagonal_aggregate,0.32461215588555203,0.4522693650013971,0.24450855801443738
C3,pseudocode,python_canonical,matrix_column_sums,matrix_aggregate,0.28628272322649767,0.42605435101623607,0.18820100925047534
C3,pseudocode,python_canonical,matrix_contains,matrix_search,0.5036316010636513,0.6757311675195724,0.32146218868136334
C3,pseudocode,python_canonical,matrix_find_position,matrix_search,0.3150378274341251,0.4232921226696004,0.1630384634799268
C3,pseudocode,python_canonical,matrix_row_sums,matrix_aggregate,0.36615304900358414,0.5301879534970195,0.27269187311919696
C3,pseudocode,python_canonical,merge_sorted_ascending,merge_sorted,0.1956060303328012,0.2565033374975316,0.1384475836761439
C3,pseudocode,python_canonical,merge_sorted_descending,merge_sorted,0.18413927642240402,0.24422999955917268,0.1228902563698705
C3,pseudocode,python_canonical,minmax_normalize,bounded_numeric_transform,0.3600598065972779,0.53227416020061,0.31421419725903643
C3,pseudocode,python_canonical,most_frequent,mode_selection,0.309865658227998,0.48148066114259525,0.18015452278887922
C3,pseudocode,python_canonical,moving_average_three,sliding_window,0.3043436709414255,0.46290621988077457,0.06266604580182011
C3,pseudocode,python_canonical,numeric_palindrome,numeric_reverse,0.2351115111616301,0.34666670638651614,0.15032512045383717
C3,pseudocode,python_canonical,ordered_intersection,ordered_intersection,0.6284720530580288,0.9258007329846518,0.447004584752999
C3,pseudocode,python_canonical,ordered_unique_intersection,ordered_intersection,0.5076072274970226,0.7630345192296158,0.3509627641200225
C3,pseudocode,python_canonical,partition_by_sign,partition,0.31081765414131934,0.46250579836596306,0.10326745823881023
C3,pseudocode,python_canonical,partition_by_threshold,partition,0.3036795772393218,0.4308713236589642,0.09893609124509883
C3,pseudocode,python_canonical,product_one_to_n,factorial_product,0.4088834531402216,0.5670456170271788,0.2834484148304909
C3,pseudocode,python_canonical,remove_digits,string_filter,0.5042934161874879,0.7075744574090972,0.39970571051499404
C3,pseudocode,python_canonical,reverse_integer,numeric_reverse,0.25502118070891927,0.37913701695968216,0.141202486987418
C3,pseudocode,python_canonical,reverse_list,reverse_sequence,0.44990754023762053,0.6213005015936991,0.34006809293952145
C3,pseudocode,python_canonical,reverse_string,reverse_sequence,0.4344198030542106,0.6356499510274691,0.4177857322263083
C3,pseudocode,python_canonical,rotate_left_one,rotation,0.5229491967248396,0.7146140808445416,0.2950135866586898
C3,pseudocode,python_canonical,rotate_matrix_clockwise,matrix_transform,0.25736186327822025,0.3910081712418286,0.04915852718146618
C3,pseudocode,python_canonical,rotate_right_one,rotation,0.45928167707267353,0.6846619393812338,0.3194789201268807
C3,pseudocode,python_canonical,running_product,cumulative_scan,0.40474177007723205,0.6135229624093892,0.22407795484510395
C3,pseudocode,python_canonical,running_sum,cumulative_scan,0.40127835535368334,0.6382306196947759,0.3258360363119873
C3,pseudocode,python_canonical,scan_max,scan_extremum,0.4797796125989407,0.6681371608244566,0.18338476155142958
C3,pseudocode,python_canonical,scan_min,scan_extremum,0.4784821093722712,0.6707827072086123,0.16878822857031106
C3,pseudocode,python_canonical,selection_sort_ascending,selection_sort,0.29833742817377934,0.4175921062241112,0.3274419142067041
C3,pseudocode,python_canonical,selection_sort_descending,selection_sort,0.31725469723630495,0.4458521434066984,0.39656175023045775
C3,pseudocode,python_canonical,square_values,element_transform,0.5331166659380742,0.7362924652754314,0.29589190228686957
C3,pseudocode,python_canonical,string_palindrome,palindrome_test,0.2718630524428106,0.3819389635432572,0.26122001305152864
C3,pseudocode,python_canonical,sum_negative,sign_sum,0.34536925141682256,0.4983292397315177,0.21096244965533356
C3,pseudocode,python_canonical,sum_positive,sign_sum,0.30260826749612874,0.4507920350750127,0.165029133201676
C3,pseudocode,python_canonical,transpose_matrix,matrix_transform,0.3471905190813066,0.5129511145330719,0.17316864415972422
C3,pseudocode,python_canonical,window_sum_three,sliding_window,0.3792190593451011,0.5745482488944296,0.19143727535691546
C4,python_opaque,python_canonical,absolute_values,element_transform,0.25445636159312696,0.5678102980289597,0.2715412688657429
C4,python_opaque,python_canonical,adjacent_differences,adjacent_transform,0.14724981587084468,0.340042145638889,0.16638426030673625
C4,python_opaque,python_canonical,adjacent_sums,adjacent_transform,0.06927534588158124,0.2757069378295667,-0.00015550892586735365
C4,python_opaque,python_canonical,anti_diagonal_sum,diagonal_aggregate,0.13911333266053105,0.339762447701405,0.13897122701916564
C4,python_opaque,python_canonical,are_disjoint,set_relation,0.2043480220856123,0.4968875545707817,0.15068295821467215
C4,python_opaque,python_canonical,binary_search_exact,binary_search,0.03397447367643097,0.1577041262705507,-0.011048575760872703
C4,python_opaque,python_canonical,binary_search_insertion,binary_search,0.07748014508639234,0.2607876634489142,0.027656790438134626
C4,python_opaque,python_canonical,binary_to_integer,base_conversion,0.22444539527556762,0.5315824199181415,0.17862836939790705
C4,python_opaque,python_canonical,bubble_sort_ascending,bubble_sort,0.07769140027212018,0.22391883450275413,0.10526646483039559
C4,python_opaque,python_canonical,bubble_sort_descending,bubble_sort,0.10172709819918041,0.2539086410332728,0.1686121220904846
C4,python_opaque,python_canonical,chunks_fixed_size,chunking,0.10653172880944228,0.3540833670678385,0.05732083985915737
C4,python_opaque,python_canonical,chunks_pairs,chunking,0.16582039864629272,0.34904057043228587,0.08842451475466662
C4,python_opaque,python_canonical,clamp_values,bounded_numeric_transform,0.05971759782345015,0.20883206289414502,-0.04290657317951829
C4,python_opaque,python_canonical,contains_target,membership_test,0.35506349109022683,0.7659357618342801,0.2544367201125992
C4,python_opaque,python_canonical,contains_zero,membership_test,0.26881713462360907,0.5594706556053164,0.2117861527329984
C4,python_opaque,python_canonical,count_above,threshold_count,0.1960528159272451,0.5271798937698026,0.21200036182681892
C4,python_opaque,python_canonical,count_below,threshold_count,0.22654911068522593,0.5589944336024065,0.21548485941112772
C4,python_opaque,python_canonical,count_character,char_count,0.22062780486211764,0.5985509804390312,0.1672705997989845
C4,python_opaque,python_canonical,count_digits,digit_count,0.1884571853939057,0.397336005338726,0.14283239501647005
C4,python_opaque,python_canonical,count_divisors,divisors,0.26312528967311516,0.4643575878779134,0.3098328774629592
C4,python_opaque,python_canonical,count_equal_neighbors,adjacent_analysis,0.17757170803359118,0.39398669303465794,0.2880142809991868
C4,python_opaque,python_canonical,count_even,parity_count,0.2663426636401934,0.591842668956815,0.27191774409628255
C4,python_opaque,python_canonical,count_even_digits,digit_count,0.1704568949677182,0.37174380519258765,0.18970716156496165
C4,python_opaque,python_canonical,count_increases,adjacent_analysis,0.14896529010517445,0.30252857694794044,0.20851066138238783
C4,python_opaque,python_canonical,count_odd,parity_count,0.2577456996101251,0.5712657549443392,0.26843984788960096
C4,python_opaque,python_canonical,count_primes_up_to,primality,0.12985478591742422,0.2522537853219304,0.131712530760278
C4,python_opaque,python_canonical,count_unique_words,word_count,0.34936141151806754,0.8068981300818716,0.2509026978372334
C4,python_opaque,python_canonical,count_vowels,char_count,0.32929328491074866,0.6627914349107058,0.38655511082754473
C4,python_opaque,python_canonical,count_words,word_count,0.40394244608667007,0.8939422397923137,0.29445201115248165
C4,python_opaque,python_canonical,dedupe_first,deduplication,0.19344312462626911,0.4366051139107833,0.11602473711646577
C4,python_opaque,python_canonical,dedupe_last,deduplication,0.13540691831693458,0.32349482455591005,0.07083456985059655
C4,python_opaque,python_canonical,digit_product,digit_aggregate,0.140136456536411,0.31812736977339057,0.03677982484262399
C4,python_opaque,python_canonical,digit_sum,digit_aggregate,0.18811981100280473,0.3729535758969995,0.15105187822143012
C4,python_opaque,python_canonical,factorial_iterative,factorial_product,0.36753118950409747,0.6276752137200166,0.4028843850644243
C4,python_opaque,python_canonical,fibonacci_first_n,fibonacci,0.1264711854209017,0.3185699005038123,0.07117390873264862
C4,python_opaque,python_canonical,fibonacci_nth,fibonacci,0.030093985332931172,0.21166527387221024,0.0692376709422442
C4,python_opaque,python_canonical,filter_mapping_by_value,dictionary_transform,0.20675009951512152,0.5490342672327349,0.21943793742567674
C4,python_opaque,python_canonical,filter_negative,sign_filter,0.2559271196621659,0.5431675090322909,0.2760937050956407
C4,python_opaque,python_canonical,filter_nonnegative,sign_filter,0.18560843626502538,0.45349438132718134,0.2756933888417997
C4,python_opaque,python_canonical,first_even_index,first_match_index,0.3184827551095623,0.5923023894751227,0.28304606888224415
C4,python_opaque,python_canonical,first_negative_index,first_match_index,0.23573332687838766,0.4971048923790649,0.1436837473715874
C4,python_opaque,python_canonical,flatten_lists,flatten_one_level,0.16901587576899635,0.4411172367101198,0.0649951941861755
C4,python_opaque,python_canonical,flatten_pairs,flatten_one_level,0.1742180853965521,0.3829224110706247,0.20548963600629366
C4,python_opaque,python_canonical,frequency_map_chars,frequency_map,0.10295262404641614,0.30482996170095744,0.0029891267531638732
C4,python_opaque,python_canonical,frequency_map_items,frequency_map,0.12623469573551543,0.3332849686257998,0.06389531525934133
C4,python_opaque,python_canonical,gcd_list,gcd_family,0.06519931045558902,0.20890787203976657,-0.039527556104039685
C4,python_opaque,python_canonical,gcd_two,gcd_family,0.09082018333371095,0.23267753791654955,-0.01600953199781041
C4,python_opaque,python_canonical,group_by_first_character,grouping,0.07841544789864408,0.30409257535967404,0.06093248475121482
C4,python_opaque,python_canonical,group_by_length,grouping,0.07988249839721145,0.2997380004887403,0.02229634593440677
C4,python_opaque,python_canonical,insertion_sort_ascending,insertion_sort,0.11309923471215638,0.25977644666676564,0.14399166108245665
C4,python_opaque,python_canonical,insertion_sort_descending,insertion_sort,0.12109496730579411,0.2733632561923606,0.16004978790931879
C4,python_opaque,python_canonical,integer_to_binary,base_conversion,0.13966461733888003,0.2808006669583588,0.13826749923332537
C4,python_opaque,python_canonical,invert_unique_map,dictionary_transform,0.17964961362146326,0.49043325314740344,0.15469191704544683
C4,python_opaque,python_canonical,is_nondecreasing,monotonicity,0.21940660560592534,0.4178115847772956,0.31643161680633053
C4,python_opaque,python_canonical,is_prime,primality,0.2533766435302306,0.42388683628464213,0.32248490942556485
C4,python_opaque,python_canonical,is_strictly_increasing,monotonicity,0.294915472561729,0.5045680999874178,0.4091298738833943
C4,python_opaque,python_canonical,is_subset,set_relation,0.1659610484786863,0.4407053408441627,0.017465892368464186
C4,python_opaque,python_canonical,keep_letters,string_filter,0.20689243778204308,0.46655190503560784,0.19856700697454022
C4,python_opaque,python_canonical,lcm_list,lcm_family,0.025685945323736248,0.1544923207804939,-0.07815266907437313
C4,python_opaque,python_canonical,lcm_two,lcm_family,0.027953438989074875,0.23428163100271815,-0.14133518587159277
C4,python_opaque,python_canonical,least_frequent,mode_selection,0.002494037126547388,0.1481813711753267,-0.10599893618174527
C4,python_opaque,python_canonical,linear_first_index,linear_search,0.24932420604974598,0.5676515396167405,0.19380551853591993
C4,python_opaque,python_canonical,linear_last_index,linear_search,0.13599132037791373,0.43411023804964655,0.14080829795982064
C4,python_opaque,python_canonical,list_divisors,divisors,0.22560509743543494,0.4130083848050708,0.1978068481472428
C4,python_opaque,python_canonical,list_palindrome,palindrome_test,0.08601648697817893,0.21419378684791368,0.0868988283123075
C4,python_opaque,python_canonical,main_diagonal_sum,diagonal_aggregate,0.20110701090686212,0.4454266600552674,0.3115236877949469
C4,python_opaque,python_canonical,matrix_column_sums,matrix_aggregate,0.13965732264652847,0.3548313065501563,0.0425568647111193
C4,python_opaque,python_canonical,matrix_contains,matrix_search,0.20997640713015198,0.48673168685315205,0.11761494979122833
C4,python_opaque,python_canonical,matrix_find_position,matrix_search,0.08938653416565273,0.20920909102939028,0.05409101974177799
C4,python_opaque,python_canonical,matrix_row_sums,matrix_aggregate,0.15936388315199945,0.4134939464316024,0.11381566178859226
C4,python_opaque,python_canonical,merge_sorted_ascending,merge_sorted,0.06945934781042121,0.18492987325914317,0.07102062440693063
C4,python_opaque,python_canonical,merge_sorted_descending,merge_sorted,0.06699567489943187,0.1775313882456025,0.06605264672562472
C4,python_opaque,python_canonical,minmax_normalize,bounded_numeric_transform,0.12997268860947142,0.2942797733633939,0.06501756327034658
C4,python_opaque,python_canonical,most_frequent,mode_selection,0.035659785516331866,0.207902007897368,-0.06780602169277083
C4,python_opaque,python_canonical,moving_average_three,sliding_window,0.04466750444373352,0.1696554287762156,-0.0572309574449289
C4,python_opaque,python_canonical,numeric_palindrome,numeric_reverse,0.1497203072223422,0.3389439839582355,0.12564837105024773
C4,python_opaque,python_canonical,ordered_intersection,ordered_intersection,0.09500549232413641,0.30510681350265034,0.0022157123249706423
C4,python_opaque,python_canonical,ordered_unique_intersection,ordered_intersection,0.026477832184571226,0.19577411330178718,-0.0292605183693464
C4,python_opaque,python_canonical,partition_by_sign,partition,0.054495552510364476,0.2177311992497143,-0.08594243635791698
C4,python_opaque,python_canonical,partition_by_threshold,partition,0.11853472283525257,0.3430486390394697,-0.001385247948869739
C4,python_opaque,python_canonical,product_one_to_n,factorial_product,0.2824163910181338,0.5661005577628514,0.3032156884766052
C4,python_opaque,python_canonical,remove_digits,string_filter,0.19939081889580063,0.44463900077496205,0.20769114310954784
C4,python_opaque,python_canonical,reverse_integer,numeric_reverse,0.11779613181222998,0.3093203240080654,0.06292893342133077
C4,python_opaque,python_canonical,reverse_list,reverse_sequence,0.2431241318170671,0.47593638314189624,0.313440199925497
C4,python_opaque,python_canonical,reverse_string,reverse_sequence,0.23598142395947963,0.5036921186190078,0.31674403320566613
C4,python_opaque,python_canonical,rotate_left_one,rotation,0.16946612867499622,0.3654478415660475,0.15093297665138472
C4,python_opaque,python_canonical,rotate_matrix_clockwise,matrix_transform,0.10925115644635192,0.2993846404888671,-0.018506155909612132
C4,python_opaque,python_canonical,rotate_right_one,rotation,0.20232838579126255,0.4397459988629281,0.21718441062113802
C4,python_opaque,python_canonical,running_product,cumulative_scan,0.22559929443811794,0.5107366321632365,0.06964027182205135
C4,python_opaque,python_canonical,running_sum,cumulative_scan,0.1939997394985567,0.4870817662953296,0.13717275182101463
C4,python_opaque,python_canonical,scan_max,scan_extremum,0.15519755901275661,0.39093116587359367,0.12022494489541213
C4,python_opaque,python_canonical,scan_min,scan_extremum,0.15804471554017951,0.39048456778335894,0.13372869148809863
C4,python_opaque,python_canonical,selection_sort_ascending,selection_sort,0.07602054640902611,0.22664033287943303,0.07637382961708783
C4,python_opaque,python_canonical,selection_sort_descending,selection_sort,0.10472678702286803,0.2645578423603782,0.1440532231313651
C4,python_opaque,python_canonical,square_values,element_transform,0.2397225107147783,0.5658771665429313,0.26436698964302174
C4,python_opaque,python_canonical,string_palindrome,palindrome_test,0.12421450491077063,0.2691543103165509,0.18945606054772057
C4,python_opaque,python_canonical,sum_negative,sign_sum,0.2234463034191428,0.5224975351829562,0.2442290788444182
C4,python_opaque,python_canonical,sum_positive,sign_sum,0.20574581989801793,0.5087960242907699,0.23570591855790957
C4,python_opaque,python_canonical,transpose_matrix,matrix_transform,0.18162613243785952,0.4049614554210684,0.04750507971208062
C4,python_opaque,python_canonical,window_sum_three,sliding_window,0.07052997940591554,0.21157206508134102,-0.0005049553618420299
